HardwareVendor,SystemEnclosure,Nodes,JVMVendor,Processor,MHz,Chips,Cores,TotalThreads,TotalMemoryGB,OverallPowerUsageWatt,SystemEnclosure_split,SystemEnclosure_len,year,SystemEnclosure_cleaned,Processor_general
ASUSTeK Computer Inc.,"RS720-E9/RS8  Dec 6, 2018 | HTML | Text",1,Oracle,Intel Xeon Platinum 8180,2500,2,56,112,192,12727,"['RS720-E9/RS8  Dec 6', ' 2018 ']",2, 2018 ,RS720-E9/RS8 ,Intel
Fujitsu,"PRIMERGY BX920 S4 (Intel Xeon E5-2470 v2) PRIMERGY BX900 S2  Jan 22, 2014 | HTML | Text",18,IBM,Intel Xeon E5-2470 v2,2400,36,360,720,864,NC,"['PRIMERGY BX920 S4 (Intel Xeon E5-2470 v2) PRIMERGY BX900 S2  Jan 22', ' 2014 ']",2, 2014 ,PRIMERGY BX920 S4 (Intel Xeon E5-2470 v2) PRIMERGY BX900 S2  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY TX2540 M1  Apr 16, 2014 | HTML | Text",1,IBM,Intel Xeon E5-2470 v2,2400,2,20,40,48,NC,"['FUJITSU Server PRIMERGY TX2540 M1  Apr 16', ' 2014 ']",2, 2014 ,FUJITSU Server PRIMERGY TX2540 M1  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY RX1330 M1  Aug 22, 2014 | HTML | Text",1,IBM,Intel Xeon E3-1275Lv3,2500,1,4,8,16,NC,"['FUJITSU Server PRIMERGY RX1330 M1  Aug 22', ' 2014 ']",2, 2014 ,FUJITSU Server PRIMERGY RX1330 M1  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY RX2540 M1  Oct 21, 2014 | HTML | Text",1,IBM,Intel Xeon E5-2699 v3,2300,2,36,72,64,10654,"['FUJITSU Server PRIMERGY RX2540 M1  Oct 21', ' 2014 ']",2, 2014 ,FUJITSU Server PRIMERGY RX2540 M1  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY CX2550 M1 PRIMERGY CX400 M1  Dec 10, 2014 | HTML | Text",4,IBM,Intel Xeon E5-2699 v3,2300,8,144,288,256,9971,"['FUJITSU Server PRIMERGY CX2550 M1 PRIMERGY CX400 M1  Dec 10', ' 2014 ']",2, 2014 ,FUJITSU Server PRIMERGY CX2550 M1 PRIMERGY CX400 M1  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY RX2530 M1  Feb 5, 2015 | HTML | Text",1,IBM,Intel Xeon E5-2699 v3,2300,2,36,72,64,9811,"['FUJITSU Server PRIMERGY RX2530 M1  Feb 5', ' 2015 ']",2, 2015 ,FUJITSU Server PRIMERGY RX2530 M1 ,Intel
Fujitsu,"FUJITSU Server PRIMERGY TX1320 M1  Feb 5, 2015 | HTML | Text",1,IBM,Intel Xeon E3-1275Lv3,2700,1,4,8,16,7535,"['FUJITSU Server PRIMERGY TX1320 M1  Feb 5', ' 2015 ']",2, 2015 ,FUJITSU Server PRIMERGY TX1320 M1 ,Intel
Fujitsu,"FUJITSU Server PRIMERGY TX2560 M1  Apr 1, 2015 | HTML | Text",1,IBM,Intel Xeon E5-2699 v3,2300,2,36,72,64,10685,"['FUJITSU Server PRIMERGY TX2560 M1  Apr 1', ' 2015 ']",2, 2015 ,FUJITSU Server PRIMERGY TX2560 M1 ,Intel
Fujitsu,"FUJITSU Server PRIMERGY RX2560 M1  Apr 1, 2015 | HTML | Text",1,IBM,Intel Xeon E5-2699 v3,2300,2,36,72,64,10699,"['FUJITSU Server PRIMERGY RX2560 M1  Apr 1', ' 2015 ']",2, 2015 ,FUJITSU Server PRIMERGY RX2560 M1 ,Intel
Fujitsu,"FUJITSU Server PRIMERGY RX1330 M1  Jun 2, 2015 | HTML | Text",1,IBM,Intel Xeon E3-1275Lv3,2700,1,4,8,16,6916,"['FUJITSU Server PRIMERGY RX1330 M1  Jun 2', ' 2015 ']",2, 2015 ,FUJITSU Server PRIMERGY RX1330 M1 ,Intel
Fujitsu,"FUJITSU Server PRIMERGY TX1320 M2  Nov 25, 2015 | HTML | Text",1,Oracle,Intel Xeon E3-1260L v5,2900,1,4,8,16,8944,"['FUJITSU Server PRIMERGY TX1320 M2  Nov 25', ' 2015 ']",2, 2015 ,FUJITSU Server PRIMERGY TX1320 M2  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY RX1330 M2  Dec 15, 2015 | HTML | Text",1,Oracle,Intel Xeon E3-1260L v5,2900,1,4,8,16,7809,"['FUJITSU Server PRIMERGY RX1330 M2  Dec 15', ' 2015 ']",2, 2015 ,FUJITSU Server PRIMERGY RX1330 M2  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY TX1330 M2  Jan 7, 2016 | HTML | Text",1,Oracle,Intel Xeon E3-1240L v5,2100,1,4,8,16,8187,"['FUJITSU Server PRIMERGY TX1330 M2  Jan 7', ' 2016 ']",2, 2016 ,FUJITSU Server PRIMERGY TX1330 M2 ,Intel
Fujitsu,"FUJITSU Server PRIMERGY RX2560 M2  Apr 15, 2016 | HTML | Text",1,Oracle,Intel Xeon E5-2699 v4,2200,2,44,88,64,12079,"['FUJITSU Server PRIMERGY RX2560 M2  Apr 15', ' 2016 ']",2, 2016 ,FUJITSU Server PRIMERGY RX2560 M2  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY TX2560 M2  Apr 15, 2016 | HTML | Text",1,Oracle,Intel Xeon E5-2699 v4,2200,2,44,88,64,12065,"['FUJITSU Server PRIMERGY TX2560 M2  Apr 15', ' 2016 ']",2, 2016 ,FUJITSU Server PRIMERGY TX2560 M2  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY RX2540 M2  Apr 27, 2016 | HTML | Text",1,Oracle,Intel Xeon E5-2699 v4,2200,2,44,88,64,11638,"['FUJITSU Server PRIMERGY RX2540 M2  Apr 27', ' 2016 ']",2, 2016 ,FUJITSU Server PRIMERGY RX2540 M2  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY RX2530 M2  May 12, 2016 | HTML | Text",1,Oracle,Intel Xeon E5-2699 v4,2200,2,44,88,64,10950,"['FUJITSU Server PRIMERGY RX2530 M2  May 12', ' 2016 ']",2, 2016 ,FUJITSU Server PRIMERGY RX2530 M2  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY RX1330 M3  Apr 12, 2017 | HTML | Text",1,Oracle,Intel Xeon E3-1230 v6,3500,1,4,8,16,9281,"['FUJITSU Server PRIMERGY RX1330 M3  Apr 12', ' 2017 ']",2, 2017 ,FUJITSU Server PRIMERGY RX1330 M3  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY TX1320 M3  Apr 12, 2017 | HTML | Text",1,Oracle,Intel Xeon E3-1230 v6,3500,1,4,8,16,10427,"['FUJITSU Server PRIMERGY TX1320 M3  Apr 12', ' 2017 ']",2, 2017 ,FUJITSU Server PRIMERGY TX1320 M3  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY TX1330 M3  Apr 12, 2017 | HTML | Text",1,Oracle,Intel Xeon E3-1230 v6,3500,1,4,8,16,10000,"['FUJITSU Server PRIMERGY TX1330 M3  Apr 12', ' 2017 ']",2, 2017 ,FUJITSU Server PRIMERGY TX1330 M3  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY RX4770 M4  Oct 18, 2017 | HTML | Text",1,Oracle,Intel Xeon Platinum 8176M,2100,4,112,224,192,11886,"['FUJITSU Server PRIMERGY RX4770 M4  Oct 18', ' 2017 ']",2, 2017 ,FUJITSU Server PRIMERGY RX4770 M4  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY RX4770 M4  Oct 25, 2017 | HTML | Text",1,Oracle,Intel Xeon Platinum 8176M,2100,4,112,224,192,12008,"['FUJITSU Server PRIMERGY RX4770 M4  Oct 25', ' 2017 ']",2, 2017 ,FUJITSU Server PRIMERGY RX4770 M4  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY RX4770 M4  Jan 10, 2018 | HTML | Text",1,Oracle,Intel Xeon Platinum 8176M,2100,4,112,224,192,12828,"['FUJITSU Server PRIMERGY RX4770 M4  Jan 10', ' 2018 ']",2, 2018 ,FUJITSU Server PRIMERGY RX4770 M4  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY RX2540 M4  Jan 10, 2018 | HTML | Text",1,Oracle,Intel Xeon Platinum 8176M,2100,2,56,112,192,12842,"['FUJITSU Server PRIMERGY RX2540 M4  Jan 10', ' 2018 ']",2, 2018 ,FUJITSU Server PRIMERGY RX2540 M4  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY RX1330 M4  Dec 6, 2018 | HTML | Text",1,Oracle,Intel Xeon E-2176G,3700,1,6,12,16,8924,"['FUJITSU Server PRIMERGY RX1330 M4  Dec 6', ' 2018 ']",2, 2018 ,FUJITSU Server PRIMERGY RX1330 M4 ,Intel
Fujitsu,"FUJITSU Server PRIMERGY TX1320 M4  Dec 6, 2018 | HTML | Text",1,Oracle,Intel Xeon E-2176G,3700,1,6,12,16,9435,"['FUJITSU Server PRIMERGY TX1320 M4  Dec 6', ' 2018 ']",2, 2018 ,FUJITSU Server PRIMERGY TX1320 M4 ,Intel
Fujitsu,"FUJITSU Server PRIMERGY TX1330 M4  Dec 6, 2018 | HTML | Text",1,Oracle,Intel Xeon E-2176G,3700,1,6,12,16,9031,"['FUJITSU Server PRIMERGY TX1330 M4  Dec 6', ' 2018 ']",2, 2018 ,FUJITSU Server PRIMERGY TX1330 M4 ,Intel
Fujitsu,"FUJITSU Server PRIMERGY RX2540 M5  Apr 2, 2019 | HTML | Text",1,Oracle,Intel Xeon Platinum 8276L,2300,2,56,112,192,11991,"['FUJITSU Server PRIMERGY RX2540 M5  Apr 2', ' 2019 ']",2, 2019 ,FUJITSU Server PRIMERGY RX2540 M5 ,Intel
Fujitsu,"FUJITSU Server PRIMERGY RX4770 M5  Apr 2, 2019 | HTML | Text",1,Oracle,Intel Xeon Platinum 8276L,2300,4,112,224,384,11444,"['FUJITSU Server PRIMERGY RX4770 M5  Apr 2', ' 2019 ']",2, 2019 ,FUJITSU Server PRIMERGY RX4770 M5 ,Intel
Fujitsu,"FUJITSU Server PRIMERGY RX2530 M5  May 22, 2019 | HTML | Text",1,Oracle,Intel Xeon Platinum 8276L,2200,2,56,112,192,13006,"['FUJITSU Server PRIMERGY RX2530 M5  May 22', ' 2019 ']",2, 2019 ,FUJITSU Server PRIMERGY RX2530 M5  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY CX2560 M5 PRIMERGY CX400 M4  May 22, 2019 | HTML | Text",4,Oracle,Intel Xeon Platinum 6252,2100,8,192,384,768,10619,"['FUJITSU Server PRIMERGY CX2560 M5 PRIMERGY CX400 M4  May 22', ' 2019 ']",2, 2019 ,FUJITSU Server PRIMERGY CX2560 M5 PRIMERGY CX400 M4  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY RX2540 M5  Jun 5, 2019 | HTML | Text",1,Oracle,Intel Xeon Platinum 8280L,2700,2,56,112,192,13502,"['FUJITSU Server PRIMERGY RX2540 M5  Jun 5', ' 2019 ']",2, 2019 ,FUJITSU Server PRIMERGY RX2540 M5 ,Intel
Fujitsu,"FUJITSU Server PRIMERGY RX4770 M5  Jun 5, 2019 | HTML | Text",1,Oracle,Intel Xeon Platinum 8280L,2700,4,112,224,384,12979,"['FUJITSU Server PRIMERGY RX4770 M5  Jun 5', ' 2019 ']",2, 2019 ,FUJITSU Server PRIMERGY RX4770 M5 ,Intel
Fujitsu,"FUJITSU Server PRIMERGY TX1320 M4  Jun 5, 2019 | HTML | Text",1,Oracle,Intel Xeon E-2176G,3700,1,6,12,16,11089,"['FUJITSU Server PRIMERGY TX1320 M4  Jun 5', ' 2019 ']",2, 2019 ,FUJITSU Server PRIMERGY TX1320 M4 ,Intel
Fujitsu,"FUJITSU Server PRIMERGY TX2550 M5  Sep 19, 2019 | HTML | Text",1,Oracle,Intel Xeon Gold 6252 Processor,2100,2,48,96,96,11901,"['FUJITSU Server PRIMERGY TX2550 M5  Sep 19', ' 2019 ']",2, 2019 ,FUJITSU Server PRIMERGY TX2550 M5  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY RX2520 M5  Sep 19, 2019 | HTML | Text",1,Oracle,Intel Xeon Gold 5220,2200,2,36,72,192,10765,"['FUJITSU Server PRIMERGY RX2520 M5  Sep 19', ' 2019 ']",2, 2019 ,FUJITSU Server PRIMERGY RX2520 M5  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY TX1320 M4  Nov 6, 2019 | HTML | Text",1,Oracle,Intel Xeon E-2288G,3700,1,8,16,16,12364,"['FUJITSU Server PRIMERGY TX1320 M4  Nov 6', ' 2019 ']",2, 2019 ,FUJITSU Server PRIMERGY TX1320 M4 ,Intel
Fujitsu,"FUJITSU Server PRIMERGY TX1330 M4  Nov 6, 2019 | HTML | Text",1,Oracle,Intel Xeon E-2288G,3700,1,8,16,16,12631,"['FUJITSU Server PRIMERGY TX1330 M4  Nov 6', ' 2019 ']",2, 2019 ,FUJITSU Server PRIMERGY TX1330 M4 ,Intel
Fujitsu,"FUJITSU Server PRIMERGY RX1330 M4  Dec 18, 2019 | HTML | Text",1,Oracle,Intel Xeon E-2288G,3700,1,8,16,16,11660,"['FUJITSU Server PRIMERGY RX1330 M4  Dec 18', ' 2019 ']",2, 2019 ,FUJITSU Server PRIMERGY RX1330 M4  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY LX1430 M1  Dec 18, 2019 | HTML | Text",1,Oracle,AMD EPYC 7742 2.25GHz,2250,1,64,128,256,17278,"['FUJITSU Server PRIMERGY LX1430 M1  Dec 18', ' 2019 ']",2, 2019 ,FUJITSU Server PRIMERGY LX1430 M1  ,AMD
Fujitsu,"FUJITSU Server PRIMERGY RX4770 M6  Nov 4, 2020 | HTML | Text",1,Oracle,Intel Xeon Platinum 8380H,2900,4,112,224,384,11077,"['FUJITSU Server PRIMERGY RX4770 M6  Nov 4', ' 2020 ']",2, 2020 ,FUJITSU Server PRIMERGY RX4770 M6 ,Intel
Fujitsu,"PRIMERGY RX2530 M6  Apr 28, 2021 | HTML | Text",1,Oracle,Intel Xeon Platinum 8380,2300,2,80,160,256,11533,"['PRIMERGY RX2530 M6  Apr 28', ' 2021 ']",2, 2021 ,PRIMERGY RX2530 M6  ,Intel
Fujitsu,"PRIMERGY RX2530 M6  Apr 28, 2021 | HTML | Text",1,Oracle,Intel Xeon Platinum 8380,2300,2,80,160,256,12066,"['PRIMERGY RX2530 M6  Apr 28', ' 2021 ']",2, 2021 ,PRIMERGY RX2530 M6  ,Intel
Fujitsu,"PRIMERGY RX2540 M6  Jun 9, 2021 | HTML | Text",1,Oracle,Intel Xeon Platinum 8380,2300,2,80,160,256,11652,"['PRIMERGY RX2540 M6  Jun 9', ' 2021 ']",2, 2021 ,PRIMERGY RX2540 M6 ,Intel
Fujitsu,"PRIMERGY RX2540 M6  Jun 9, 2021 | HTML | Text",1,Oracle,Intel Xeon Platinum 8380,2300,2,80,160,256,12211,"['PRIMERGY RX2540 M6  Jun 9', ' 2021 ']",2, 2021 ,PRIMERGY RX2540 M6 ,Intel
Fujitsu,"FUJITSU Server PRIMERGY CX2560 M6 PRIMERGY CX400 M6  Sep 1, 2021 | HTML | Text",4,Oracle,Intel Xeon Gold 5318Y,2100,8,192,384,1024,8903,"['FUJITSU Server PRIMERGY CX2560 M6 PRIMERGY CX400 M6  Sep 1', ' 2021 ']",2, 2021 ,FUJITSU Server PRIMERGY CX2560 M6 PRIMERGY CX400 M6 ,Intel
Fujitsu,"FUJITSU Server PRIMERGY CX2560 M6 PRIMERGY CX400 M6  Sep 1, 2021 | HTML | Text",4,Oracle,Intel Xeon Gold 5318Y,2100,8,192,384,1024,9077,"['FUJITSU Server PRIMERGY CX2560 M6 PRIMERGY CX400 M6  Sep 1', ' 2021 ']",2, 2021 ,FUJITSU Server PRIMERGY CX2560 M6 PRIMERGY CX400 M6 ,Intel
Fujitsu,"FUJITSU Server PRIMERGY TX1310 M5 (D3930-A100)  Oct 28, 2021 | HTML | Text",1,Oracle,Intel Xeon E-2356G,3200,1,6,12,16,9596,"['FUJITSU Server PRIMERGY TX1310 M5 (D3930-A100)  Oct 28', ' 2021 ']",2, 2021 ,FUJITSU Server PRIMERGY TX1310 M5 (D3930-A100)  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY TX1310 M5 (D3930-A100)  Oct 28, 2021 | HTML | Text",1,Oracle,Intel Xeon E-2356G,3200,1,6,12,16,10707,"['FUJITSU Server PRIMERGY TX1310 M5 (D3930-A100)  Oct 28', ' 2021 ']",2, 2021 ,FUJITSU Server PRIMERGY TX1310 M5 (D3930-A100)  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY TX1310 M5 (D3931-C100)  Jan 19, 2022 | HTML | Text",1,Oracle,Intel Xeon E-2356G (Intel Turbo Boost Technology up to 5.0GHz),3200,1,6,12,16,9993,"['FUJITSU Server PRIMERGY TX1310 M5 (D3931-C100)  Jan 19', ' 2022 ']",2, 2022 ,FUJITSU Server PRIMERGY TX1310 M5 (D3931-C100)  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY TX1310 M5 (D3931-C100)  Jan 19, 2022 | HTML | Text",1,Oracle,Intel Xeon E-2356G,3200,1,6,12,16,8241,"['FUJITSU Server PRIMERGY TX1310 M5 (D3931-C100)  Jan 19', ' 2022 ']",2, 2022 ,FUJITSU Server PRIMERGY TX1310 M5 (D3931-C100)  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY TX1320 M5  Jan 19, 2022 | HTML | Text",1,Oracle,Intel Xeon E-2388G (Intel Turbo Boost Technology up to 5.1GHz),3200,1,8,16,16,10550,"['FUJITSU Server PRIMERGY TX1320 M5  Jan 19', ' 2022 ']",2, 2022 ,FUJITSU Server PRIMERGY TX1320 M5  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY TX1320 M5  Jan 19, 2022 | HTML | Text",1,Oracle,Intel Xeon E-2388G,3200,1,8,16,16,8212,"['FUJITSU Server PRIMERGY TX1320 M5  Jan 19', ' 2022 ']",2, 2022 ,FUJITSU Server PRIMERGY TX1320 M5  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY TX1330 M5  Jan 19, 2022 | HTML | Text",1,Oracle,Intel Xeon E-2388G (Intel Turbo Boost Technology up to 5.1GHz),3200,1,8,16,16,10857,"['FUJITSU Server PRIMERGY TX1330 M5  Jan 19', ' 2022 ']",2, 2022 ,FUJITSU Server PRIMERGY TX1330 M5  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY TX1330 M5  Jan 19, 2022 | HTML | Text",1,Oracle,Intel Xeon E-2388G,3200,1,8,16,16,8643,"['FUJITSU Server PRIMERGY TX1330 M5  Jan 19', ' 2022 ']",2, 2022 ,FUJITSU Server PRIMERGY TX1330 M5  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY RX1330 M5  Jan 19, 2022 | HTML | Text",1,Oracle,Intel Xeon E-2388G (Intel Turbo Boost Technology up to 5.1GHz),3200,1,8,16,16,10767,"['FUJITSU Server PRIMERGY RX1330 M5  Jan 19', ' 2022 ']",2, 2022 ,FUJITSU Server PRIMERGY RX1330 M5  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY RX1330 M5  Jan 19, 2022 | HTML | Text",1,Oracle,Intel Xeon E-2388G,3200,1,8,16,16,8700,"['FUJITSU Server PRIMERGY RX1330 M5  Jan 19', ' 2022 ']",2, 2022 ,FUJITSU Server PRIMERGY RX1330 M5  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY RX2540 M7  Jan 11, 2023 | HTML | Text",1,Oracle,Intel Xeon Platinum 8480+,2000,2,112,224,512,13836,"['FUJITSU Server PRIMERGY RX2540 M7  Jan 11', ' 2023 ']",2, 2023 ,FUJITSU Server PRIMERGY RX2540 M7  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY RX2540 M7  Feb 1, 2023 | HTML | Text",1,Oracle,Intel Xeon Platinum 8490H,1900,2,120,240,512,14029,"['FUJITSU Server PRIMERGY RX2540 M7  Feb 1', ' 2023 ']",2, 2023 ,FUJITSU Server PRIMERGY RX2540 M7 ,Intel
Fujitsu,"FUJITSU Server PRIMERGY TX2550 M7  Feb 15, 2023 | HTML | Text",1,Oracle,Intel Xeon Gold 6438Y+,2000,2,64,128,512,13055,"['FUJITSU Server PRIMERGY TX2550 M7  Feb 15', ' 2023 ']",2, 2023 ,FUJITSU Server PRIMERGY TX2550 M7  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY RX2530 M7  Mar 15, 2023 | HTML | Text",1,Oracle,Intel Xeon Platinum 8490H,1900,2,120,240,512,13704,"['FUJITSU Server PRIMERGY RX2530 M7  Mar 15', ' 2023 ']",2, 2023 ,FUJITSU Server PRIMERGY RX2530 M7  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY CX2560 M7 PRIMERGY CX400 M6  Apr 27, 2023 | HTML | Text",4,Oracle,Intel Xeon Gold 6428N,1800,8,256,512,1024,11580,"['FUJITSU Server PRIMERGY CX2560 M7 PRIMERGY CX400 M6  Apr 27', ' 2023 ']",2, 2023 ,FUJITSU Server PRIMERGY CX2560 M7 PRIMERGY CX400 M6  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY RX8770 M7  Jun 7, 2023 | HTML | Text",1,Oracle,Intel Xeon Platinum 8490H,1900,8,480,960,2048,11898,"['FUJITSU Server PRIMERGY RX8770 M7  Jun 7', ' 2023 ']",2, 2023 ,FUJITSU Server PRIMERGY RX8770 M7 ,Intel
Fujitsu,"FUJITSU Server PRIMERGY RX4770 M7  Jun 7, 2023 | HTML | Text",1,Oracle,Intel Xeon Platinum 8490H,1900,4,240,480,1024,13261,"['FUJITSU Server PRIMERGY RX4770 M7  Jun 7', ' 2023 ']",2, 2023 ,FUJITSU Server PRIMERGY RX4770 M7 ,Intel
Fujitsu,"FUJITSU Server PRIMERGY RX1440 M2  Mar 12, 2024 | HTML | Text",1,Oracle,AMD EPYC 9754,2250,1,128,256,384,30577,"['FUJITSU Server PRIMERGY RX1440 M2  Mar 12', ' 2024 ']",2, 2024 ,FUJITSU Server PRIMERGY RX1440 M2  ,AMD
Fujitsu,"FUJITSU Server PRIMERGY RX2450 M2  Mar 12, 2024 | HTML | Text",1,Oracle,AMD EPYC 9754,2250,2,256,512,768,30201,"['FUJITSU Server PRIMERGY RX2450 M2  Mar 12', ' 2024 ']",2, 2024 ,FUJITSU Server PRIMERGY RX2450 M2  ,AMD
Fujitsu,"FUJITSU Server PRIMERGY RX2530 M7  Apr 9, 2024 | HTML | Text",1,Oracle,Intel Xeon Platinum 8592+,1900,2,128,256,512,15491,"['FUJITSU Server PRIMERGY RX2530 M7  Apr 9', ' 2024 ']",2, 2024 ,FUJITSU Server PRIMERGY RX2530 M7 ,Intel
Fujitsu,"FUJITSU Server PRIMERGY RX2540 M7  Apr 9, 2024 | HTML | Text",1,Oracle,Intel Xeon Platinum 8592+,1900,2,128,256,512,16260,"['FUJITSU Server PRIMERGY RX2540 M7  Apr 9', ' 2024 ']",2, 2024 ,FUJITSU Server PRIMERGY RX2540 M7 ,Intel
Fujitsu,"FUJITSU Server PRIMERGY TX1330 M6  Apr 23, 2024 | HTML | Text",1,Oracle,Intel Xeon E-2488,3200,1,8,16,32,11182,"['FUJITSU Server PRIMERGY TX1330 M6  Apr 23', ' 2024 ']",2, 2024 ,FUJITSU Server PRIMERGY TX1330 M6  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY TX1320 M6  Apr 23, 2024 | HTML | Text",1,Oracle,Intel Xeon E-2488,3200,1,8,16,32,10980,"['FUJITSU Server PRIMERGY TX1320 M6  Apr 23', ' 2024 ']",2, 2024 ,FUJITSU Server PRIMERGY TX1320 M6  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY RX1330 M6  Apr 23, 2024 | HTML | Text",1,Oracle,Intel Xeon E-2488,3200,1,8,16,32,10970,"['FUJITSU Server PRIMERGY RX1330 M6  Apr 23', ' 2024 ']",2, 2024 ,FUJITSU Server PRIMERGY RX1330 M6  ,Intel
Fujitsu,"FUJITSU Server PRIMERGY TX2550 M7  Apr 24, 2024 | HTML | Text",1,Oracle,Intel Xeon Gold 6538Y+,2200,2,64,128,512,13089,"['FUJITSU Server PRIMERGY TX2550 M7  Apr 24', ' 2024 ']",2, 2024 ,FUJITSU Server PRIMERGY TX2550 M7  ,Intel
Fujitsu Fujitsu,"PRIMERGY TX150 S6 (Intel Xeon L3360)  Mar 11, 2009 | HTML | Text",1,Oracle,Intel Xeon L3360,2833,1,4,4,4,1271,"['PRIMERGY TX150 S6 (Intel Xeon L3360)  Mar 11', ' 2009 ']",2, 2009 ,PRIMERGY TX150 S6 (Intel Xeon L3360)  ,Intel
Fujitsu Fujitsu,"PRIMERGY RX100 S5 (Intel Xeon L3360)  Mar 11, 2009 | HTML | Text",1,Oracle,Intel Xeon L3360,2833,1,4,4,4,1118,"['PRIMERGY RX100 S5 (Intel Xeon L3360)  Mar 11', ' 2009 ']",2, 2009 ,PRIMERGY RX100 S5 (Intel Xeon L3360)  ,Intel
Fujitsu Fujitsu,"PRIMERGY RX200 S4 (Intel Xeon L5430)  Mar 11, 2009 | HTML | Text",1,Oracle,Intel Xeon L5430,2667,2,8,8,8,851,"['PRIMERGY RX200 S4 (Intel Xeon L5430)  Mar 11', ' 2009 ']",2, 2009 ,PRIMERGY RX200 S4 (Intel Xeon L5430)  ,Intel
Fujitsu Fujitsu,"PRIMERGY RX300 S4 (Intel Xeon L5430)  Mar 11, 2009 | HTML | Text",1,Oracle,Intel Xeon L5430,2667,2,8,8,8,855,"['PRIMERGY RX300 S4 (Intel Xeon L5430)  Mar 11', ' 2009 ']",2, 2009 ,PRIMERGY RX300 S4 (Intel Xeon L5430)  ,Intel
Fujitsu Fujitsu,"PRIMERGY TX300 S4 (Intel Xeon L5430)  Mar 11, 2009 | HTML | Text",1,Oracle,Intel Xeon L5430,2667,2,8,8,8,917,"['PRIMERGY TX300 S4 (Intel Xeon L5430)  Mar 11', ' 2009 ']",2, 2009 ,PRIMERGY TX300 S4 (Intel Xeon L5430)  ,Intel
Fujitsu Siemens Computers,"PRIMERGY RX300 S3 (Intel Xeon L5335)  Dec 11, 2007 | HTML | Text",1,Bea,Intel Xeon L5335,2000,2,8,8,16,446,"['PRIMERGY RX300 S3 (Intel Xeon L5335)  Dec 11', ' 2007 ']",2, 2007 ,PRIMERGY RX300 S3 (Intel Xeon L5335)  ,Intel
Fujitsu Siemens Computers,"PRIMERGY TX120 (Intel Xeon 3070)  Dec 11, 2007 | HTML | Text",1,Bea,Intel Xeon 3070,2666,1,2,2,4,454,"['PRIMERGY TX120 (Intel Xeon 3070)  Dec 11', ' 2007 ']",2, 2007 ,PRIMERGY TX120 (Intel Xeon 3070)  ,Intel
Fujitsu Siemens Computers,"PRIMERGY TX150 S5 (Intel Xeon 3070)  Dec 11, 2007 | HTML | Text",1,Bea,Intel Xeon 3070,2666,1,2,2,4,356,"['PRIMERGY TX150 S5 (Intel Xeon 3070)  Dec 11', ' 2007 ']",2, 2007 ,PRIMERGY TX150 S5 (Intel Xeon 3070)  ,Intel
Fujitsu Siemens Computers,"PRIMERGY TX150 S6 (Intel Xeon X3220)  Dec 11, 2007 | HTML | Text",1,Bea,Intel Xeon X3220,2400,1,4,4,8,667,"['PRIMERGY TX150 S6 (Intel Xeon X3220)  Dec 11', ' 2007 ']",2, 2007 ,PRIMERGY TX150 S6 (Intel Xeon X3220)  ,Intel
